IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G,WIND
0,0.0,0.0,14.8,0.0,0.2,-4.3,8.58
0,0.0,0.0,13.1,0.0,6.1,2.7,8.96
0,0.0,0.0,16.8,0.0,7.2,5.3,5.79
0,0.0,0.0,15.0,0.0,3.3,-1.4,5.83
0,0.0,0.0,15.8,0.0,5.8,0.6,7.67
0,0.0,0.0,13.2,0.0,5.1,-0.5,6.42
0,0.0,0.0,15.5,0.0,0.7,-2.1,5.17
0,0.0,2.0,13.0,0.0,3.4,-1.1,5.37
0,0.0,0.0,13.6,0.0,1.1,-2.2,5.41
0,0.0,0.0,13.8,0.0,2.0,-1.3,2.25
0,0.0,0.0,15.7,0.0,2.8,-1.4,4.0
0,0.0,0.0,15.7,0.0,2.7,-0.7,3.5
0,0.0,0.0,16.7,0.0,8.8,8.3,5.83
0,0.0,0.0,15.7,0.0,6.4,1.8,8.79
0,7.9,0.0,18.8,0.0,8.8,9.4,4.88
0,0.3,0.0,18.6,0.0,10.3,7.1,14.09
0,2.0,0.0,16.7,0.0,11.5,6.6,11.34
0,2.6,0.0,13.3,0.0,5.5,-0.5,7.04
0,6.9,0.0,14.3,0.0,5.0,-1.1,5.96
0,1.6,0.0,14.0,0.0,6.2,3.1,11.04
0,0.3,0.0,13.3,0.0,6.6,1.1,10.46
0,0.0,0.0,16.5,0.0,3.2,-1.6,8.75
0,0.0,0.0,17.4,0.0,10.2,7.6,13.79
0,3.5,0.0,14.5,0.0,8.5,4.6,9.83
0,0.4,0.0,13.3,0.0,8.0,5.7,23.25
0,2.8,0.0,13.6,0.0,4.8,2.3,18.05
0,27.0,0.0,13.4,0.0,5.8,3.2,11.21
0,1.6,0.0,12.4,0.0,5.5,5.0,17.12
0,0.9,0.0,12.8,0.0,4.4,-0.5,12.42
0,1.5,0.0,16.1,0.0,4.5,4.6,11.63
0,0.0,0.0,15.8,0.0,6.6,0.6,16.0
0,0.4,0.0,14.8,0.0,5.8,4.4,16.42
0,0.1,0.0,13.8,0.0,4.4,2.2,11.67
0,0.0,0.0,11.0,0.0,2.3,-0.4,8.0
0,0.0,0.0,11.0,0.0,4.1,1.2,7.46
0,0.0,0.0,12.3,0.0,5.2,3.3,9.92
0,3.8,0.0,14.4,0.0,5.2,1.7,6.83
0,0.1,0.0,10.7,0.0,9.0,8.6,6.75
0,0.0,0.0,15.6,0.0,2.6,-0.5,7.17
0,0.0,0.0,11.7,0.0,2.5,-0.8,7.83
0,0.0,0.0,14.0,0.0,1.1,-2.6,5.91
0,0.0,0.0,14.5,0.0,2.5,-0.4,3.17
0,0.0,0.0,15.6,0.0,5.5,1.1,3.0
0,0.0,0.0,16.4,0.0,4.5,1.8,3.33
0,0.0,0.0,16.7,0.0,4.6,1.1,8.21
0,0.0,0.0,20.1,0.0,4.8,1.1,6.08
0,0.0,0.0,21.7,0.0,8.5,5.5,3.83
0,0.0,0.0,22.7,0.0,10.6,8.1,5.41
0,0.0,0.0,19.1,0.0,11.1,7.8,8.29
0,4.4,0.0,15.1,0.0,7.6,4.3,6.5
0,2.3,0.0,16.2,0.0,9.1,8.3,7.96
0,0.0,0.0,20.1,0.0,11.4,10.7,9.08
0,0.0,0.0,15.6,0.0,8.8,5.6,9.62
0,0.2,0.0,16.8,0.0,13.3,11.5,14.0
0,7.8,0.0,16.8,0.0,8.2,5.0,2.79
0,0.0,0.0,18.3,0.0,4.4,0.0,8.42
0,1.6,0.0,16.8,0.0,6.3,1.6,10.37
0,1.6,0.0,18.4,0.0,12.4,11.4,21.5
0,0.9,0.0,15.6,0.0,11.1,9.5,23.42
0,1.9,0.0,19.8,0.0,9.4,6.1,12.54
0,0.8,0.0,19.4,0.0,13.8,12.2,16.04
0,0.2,0.0,18.4,0.0,10.6,9.3,13.67
0,0.3,0.0,17.3,0.0,9.0,7.5,16.66
0,0.0,0.0,16.1,0.0,9.6,10.5,25.29
0,0.2,0.0,16.1,0.0,7.1,5.4,18.79
0,0.0,0.0,16.3,0.0,9.6,8.3,14.33
0,0.0,0.0,16.1,0.0,4.5,2.3,11.92
0,0.6,0.0,18.4,0.0,11.7,9.2,12.79
0,0.0,0.0,17.2,0.0,6.0,6.7,6.42
0,0.0,0.0,20.1,0.0,7.8,5.7,7.12
0,0.0,0.0,20.7,0.0,9.3,7.7,11.17
0,0.0,0.0,19.1,0.0,11.8,10.6,17.5
0,0.0,0.0,19.0,0.0,10.6,10.5,12.87
0,0.0,0.0,16.1,2.0,11.2,9.8,10.08
0,0.0,0.0,13.7,0.0,5.3,2.1,7.79
0,0.0,0.0,15.5,0.0,9.7,9.3,5.46
0,0.0,0.0,15.5,0.0,11.3,10.6,3.13
0,0.0,0.0,16.6,0.0,11.2,9.7,4.67
0,9.0,0.0,18.3,0.0,11.3,8.6,4.63
0,4.5,0.0,14.2,0.0,11.2,10.7,7.5
0,0.0,0.0,15.6,0.0,11.1,11.1,5.71
0,0.0,0.0,18.8,0.0,10.1,9.6,4.75
0,4.3,0.0,19.2,0.0,8.3,5.5,5.54
0,3.4,0.0,15.1,0.0,12.3,11.8,8.0
0,0.0,2.0,14.8,0.0,11.6,11.4,5.79
0,0.0,0.0,17.7,0.0,10.4,6.3,1.87
0,0.0,0.0,17.2,0.0,5.3,1.5,4.54
0,8.3,0.0,16.5,0.0,11.1,6.5,12.33
0,0.0,0.0,18.4,0.0,13.3,13.2,13.04
0,24.7,0.0,21.1,0.0,11.0,7.6,9.17
0,1.2,0.0,17.3,0.0,11.4,11.0,12.96
0,2.6,0.0,18.0,0.0,12.3,11.1,11.29
0,1.9,0.0,18.4,0.0,11.6,10.5,5.88
0,2.0,0.0,15.1,0.0,12.1,11.0,4.38
0,0.0,0.0,15.5,0.0,10.5,9.2,10.0
0,0.0,0.0,17.0,0.0,11.1,8.4,3.67
0,7.0,0.0,19.6,0.0,10.2,6.8,2.88
0,1.9,0.0,21.7,0.0,14.0,13.3,6.58
0,0.0,0.0,20.5,0.0,14.4,13.4,12.17
0,0.0,0.0,16.5,0.0,12.8,10.8,9.54
0,0.5,0.0,19.0,0.0,15.2,12.1,7.41
0,5.5,0.0,19.5,0.0,13.5,11.1,5.0
0,1.6,0.0,18.3,0.0,13.2,12.2,6.17
0,5.2,0.0,16.7,0.0,12.2,8.4,6.46
0,11.0,0.0,18.8,0.0,9.8,7.8,7.5
0,1.9,0.0,15.1,0.0,8.4,6.0,5.25
0,1.2,0.0,16.2,0.0,5.7,3.8,11.63
0,0.2,0.0,16.6,0.0,9.5,8.2,8.04
0,1.1,0.0,17.3,0.0,12.1,10.7,18.79
0,18.3,0.0,16.6,0.0,13.1,11.0,9.59
0,3.0,0.0,18.1,0.0,10.1,10.8,8.38
0,0.1,0.0,13.4,0.0,10.4,9.3,7.54
0,0.0,0.0,14.3,0.0,3.5,0.6,6.13
0,1.1,0.0,16.2,0.0,9.5,9.0,7.25
0,1.9,0.0,15.4,0.0,10.5,8.8,7.92
0,1.1,0.0,14.1,0.0,5.7,3.7,11.75
0,0.0,0.0,13.3,0.0,5.1,3.3,10.58
0,0.0,0.0,14.5,0.0,2.8,0.1,6.79
0,0.0,0.0,13.3,0.0,7.4,4.0,2.88
0,0.0,0.0,12.8,0.0,9.4,5.7,4.63
0,0.0,0.0,14.3,0.0,3.8,-1.3,2.29
0,0.0,0.0,14.0,0.0,2.3,-1.5,6.58
0,0.0,0.0,16.1,0.0,10.0,9.0,8.33
0,1.3,0.0,16.2,0.0,12.3,10.5,4.88
0,13.3,0.0,14.8,0.0,11.1,7.1,10.83
0,13.3,0.0,9.6,0.0,8.7,8.4,12.0
0,10.8,0.0,15.0,0.0,1.3,-2.7,8.42
0,20.0,0.0,14.3,0.0,2.5,-1.4,13.79
0,3.0,0.0,16.3,0.0,9.6,6.7,16.54
0,1.6,0.0,16.6,0.0,10.5,7.6,13.29
0,0.0,0.0,16.3,0.0,6.5,1.0,7.12
0,0.0,0.0,17.2,0.0,2.7,-1.6,7.33
0,0.5,0.0,16.6,0.0,11.5,7.0,11.54
0,0.0,0.0,17.7,0.0,10.1,7.2,8.29
0,0.0,0.0,17.7,0.0,6.6,3.3,6.25
0,0.0,0.0,17.8,0.0,10.5,6.7,8.04
0,0.0,0.0,16.8,0.0,11.6,9.2,8.46
0,0.0,0.0,16.6,0.0,5.4,2.7,4.88
0,0.0,0.0,15.5,0.0,10.1,7.2,4.83
0,0.0,0.0,15.5,0.0,9.8,6.8,7.79
0,0.0,0.0,14.5,0.0,8.1,4.3,4.96
0,0.0,0.0,14.6,0.0,6.1,3.4,2.5
0,0.0,0.0,12.7,0.0,7.7,5.0,4.88
0,0.0,0.0,15.6,0.0,10.3,9.3,3.92
0,0.0,0.0,12.8,0.0,4.0,2.3,4.38
0,0.0,0.0,10.0,0.0,3.6,3.5,6.29
0,0.2,0.0,15.0,0.0,6.6,7.2,11.63
0,0.0,0.0,16.1,0.0,9.5,10.0,5.58
0,0.0,0.0,13.2,0.0,7.1,5.1,3.79
0,0.0,0.0,12.8,0.0,9.5,5.4,6.34
0,0.0,2.0,14.5,0.0,9.7,8.5,4.92
0,0.0,0.0,14.3,0.0,3.6,-0.1,6.54
0,0.5,0.0,15.7,0.0,9.0,8.3,8.5
0,0.5,0.0,14.4,0.0,11.3,10.6,11.79
0,0.0,0.0,8.7,0.0,2.7,0.8,11.04
0,0.6,0.0,11.4,1.0,-0.5,-3.8,15.63
0,0.9,0.0,9.5,0.0,4.4,2.7,15.92
0,8.1,0.0,12.7,0.0,1.1,-2.7,11.96
0,3.5,0.0,10.0,0.0,3.7,1.8,12.75
0,0.0,0.0,13.3,0.0,3.7,-0.3,10.46
0,9.1,0.0,10.6,0.0,7.3,1.3,6.04
0,0.1,0.0,9.5,0.0,5.6,4.0,6.83
0,11.2,0.0,11.8,0.0,2.2,-1.4,10.92
0,0.5,0.0,12.1,0.0,8.3,7.0,19.75
0,1.2,0.0,12.1,0.0,6.1,2.1,8.29
0,0.0,0.0,11.2,0.0,8.3,7.3,3.5
0,0.0,0.0,10.7,0.0,0.5,-2.7,4.42
0,0.2,0.0,11.2,0.0,1.8,0.1,12.58
0,0.0,0.0,11.7,0.0,10.0,8.8,16.25
0,0.5,0.0,9.6,0.0,8.7,7.8,14.75
0,0.2,0.0,7.6,0.0,5.0,3.8,5.5
0,0.0,0.0,8.0,0.0,1.7,-0.6,7.29
0,0.3,0.0,7.2,0.0,1.6,-0.4,9.42
0,3.0,0.0,9.3,1.0,-0.5,-5.1,10.41
0,0.6,0.0,5.1,0.0,3.8,0.1,18.0
0,0.0,0.0,4.4,1.0,-0.5,-2.5,16.46
0,0.1,0.0,4.4,1.0,-1.8,-3.8,10.37
0,0.5,0.0,6.3,1.0,-0.8,-5.4,10.54
0,0.0,0.0,7.7,0.0,3.8,1.6,8.42
0,9.5,0.0,11.3,0.0,2.7,-1.6,8.38
0,0.5,0.0,12.7,0.0,5.1,5.1,12.96
0,9.5,0.0,10.0,0.0,8.7,7.1,11.17
0,0.0,0.0,10.0,0.0,5.1,1.6,4.0
0,0.0,0.0,7.2,0.0,1.6,-2.0,5.96
0,0.0,0.0,8.7,0.0,3.4,0.4,5.09
0,0.0,0.0,7.7,0.0,4.7,4.6,4.88
0,0.0,0.0,6.7,0.0,5.1,4.5,7.41
0,0.0,0.0,8.4,0.0,3.7,1.1,4.71
0,0.1,0.0,9.5,0.0,3.7,4.0,8.42
0,0.0,0.0,9.2,0.0,6.2,4.5,12.96
0,0.0,0.0,10.5,0.0,6.7,4.5,10.13
0,0.0,0.0,10.0,0.0,5.5,3.6,4.79
0,0.0,0.0,11.4,1.0,-0.5,-5.5,8.96
0,0.0,2.0,11.1,0.0,0.5,-3.8,4.17
0,19.0,0.0,12.7,0.0,0.3,-3.5,13.13
0,17.0,0.0,9.6,0.0,5.8,5.5,23.67
0,1.0,0.0,7.6,0.0,3.8,2.2,20.25
0,6.2,0.0,10.3,0.0,4.5,3.7,12.67
0,1.3,2.0,9.6,0.0,6.3,5.4,16.42
0,0.3,0.0,3.8,0.0,2.3,0.0,19.67
0,0.3,0.0,8.2,0.0,0.0,-1.4,14.0
0,7.8,0.0,12.4,1.0,-0.6,-0.4,20.0
0,0.4,0.0,6.6,0.0,3.6,2.1,16.54
0,1.2,0.0,7.6,0.0,0.3,-2.2,9.59
0,0.9,0.0,6.3,0.0,2.8,1.6,15.92
0,5.3,0.0,12.1,0.0,2.7,0.5,9.87
0,0.3,0.0,11.5,0.0,3.0,1.2,16.08
0,0.0,0.0,8.2,0.0,1.5,-0.5,10.41
0,0.0,0.0,7.5,1.0,-2.8,-7.1,5.71
0,0.0,0.0,2.7,1.0,-2.2,-7.2,4.92
0,5.1,0.0,2.8,1.0,-3.8,-7.7,7.0
0,6.0,0.0,5.0,1.0,-1.8,-1.8,12.38
0,3.4,0.0,4.4,1.0,-0.1,-2.7,11.92
0,0.0,0.0,3.4,0.0,0.5,-1.5,7.79
0,0.0,0.0,3.2,1.0,-7.2,-11.1,13.62
0,10.8,0.0,3.2,2.0,0.1,-2.2,28.79
0,0.0,0.0,3.1,0.0,0.0,-0.8,27.79
0,0.0,0.0,7.1,0.0,2.2,-2.2,16.21
0,0.1,0.0,7.8,0.0,1.7,-1.6,15.83
0,0.3,0.0,8.4,0.0,4.0,4.1,14.46
0,4.0,0.0,11.8,0.0,4.8,3.8,14.42
0,2.3,0.0,13.4,0.0,6.7,5.6,20.21
0,0.2,0.0,11.7,0.0,8.3,7.7,9.96
0,0.0,0.0,12.8,0.0,6.1,6.2,17.88
0,1.0,0.0,11.8,0.0,7.2,6.2,17.5
0,3.7,0.0,9.1,0.0,6.1,4.4,13.33
0,0.5,0.0,11.3,0.0,4.8,4.4,17.33
0,0.0,0.0,8.3,1.0,-1.6,-4.8,5.66
0,0.1,0.0,11.7,0.0,0.9,-1.6,6.67
0,0.7,0.0,12.1,1.0,-2.7,-6.2,11.46
0,0.1,0.0,12.3,0.0,4.6,4.8,13.92
0,18.5,0.0,14.2,0.0,8.3,6.6,14.25
0,2.0,0.0,12.4,0.0,6.6,6.1,16.62
0,4.7,0.0,10.1,0.0,6.6,1.2,13.17
0,0.0,0.0,13.4,0.0,6.6,5.5,12.42
0,14.8,0.0,8.4,0.0,1.7,-1.1,9.54
0,0.0,0.0,11.4,0.0,4.8,4.8,7.54
0,0.0,0.0,10.2,0.0,0.0,-4.0,4.33
0,0.0,0.0,6.8,0.0,2.6,-2.2,4.17
0,0.0,0.0,12.1,1.0,-2.1,-5.4,4.79
0,6.4,0.0,10.1,0.0,1.7,-2.6,19.75
0,0.4,0.0,11.4,0.0,5.4,5.4,19.55
0,2.9,0.0,12.7,0.0,4.4,4.4,7.62
0,0.2,0.0,10.1,0.0,4.0,3.4,13.92
0,1.5,0.0,7.9,0.0,2.2,0.5,9.83
0,0.0,0.0,9.7,1.0,-1.0,-4.8,8.67
0,0.0,0.0,7.9,0.0,0.6,-1.6,9.38
0,0.0,0.0,11.2,1.0,-2.2,-5.4,6.83
0,0.1,0.0,12.8,0.0,6.5,3.4,14.46
0,1.2,0.0,12.7,0.0,2.3,0.5,15.37
0,0.0,0.0,13.5,0.0,5.6,3.8,12.96
0,2.6,0.0,14.4,0.0,4.5,1.1,13.37
0,0.4,0.0,11.2,0.0,3.4,1.7,14.96
0,0.7,2.0,14.1,0.0,4.1,2.6,13.67
0,3.2,0.0,15.2,0.0,8.8,7.7,18.75
0,0.8,0.0,14.0,0.0,8.4,7.2,11.67
0,1.3,0.0,14.4,0.0,5.6,2.2,13.88
0,0.9,0.0,12.2,0.0,8.2,7.5,23.09
0,0.0,0.0,13.8,0.0,4.0,1.4,12.25
0,0.1,0.0,15.5,0.0,10.0,7.5,15.59
0,0.8,0.0,14.2,0.0,9.0,5.6,20.33
0,1.1,0.0,14.5,0.0,7.7,5.5,13.42
0,0.5,0.0,18.3,0.0,3.8,-0.2,14.42
0,0.0,0.0,16.6,0.0,3.8,-0.2,13.96
0,0.8,0.0,13.3,0.0,8.4,6.3,19.33
0,5.0,2.0,13.6,0.0,4.8,2.2,11.38
0,3.4,0.0,15.0,0.0,7.7,7.2,14.5
0,6.8,0.0,12.6,0.0,6.7,3.8,7.21
0,0.0,0.0,12.8,0.0,2.7,-1.2,7.62
0,0.2,2.0,12.0,0.0,5.4,0.6,7.0
0,4.1,0.0,11.6,0.0,0.6,-4.1,4.96
0,1.1,0.0,15.5,0.0,8.4,7.2,8.38
0,0.4,0.0,15.7,0.0,11.0,8.3,9.29
0,0.0,0.0,14.0,0.0,6.0,0.5,5.13
0,0.0,0.0,17.0,0.0,2.3,-0.7,5.63
0,2.5,0.0,12.8,0.0,6.7,5.1,8.25
0,0.0,0.0,17.1,0.0,10.0,7.2,6.13
0,0.8,0.0,16.2,0.0,11.4,10.7,8.54
0,0.3,0.0,17.0,0.0,11.1,11.2,5.09
0,0.0,0.0,17.2,0.0,12.2,10.6,6.46
0,0.7,0.0,15.7,0.0,11.3,8.5,8.5
0,3.4,0.0,16.6,0.0,10.5,10.5,5.17
0,0.1,0.0,16.1,0.0,11.6,11.2,2.67
0,0.0,0.0,16.6,0.0,11.1,9.6,6.46
0,0.0,0.0,16.6,0.0,10.7,10.1,10.92
0,0.1,0.0,16.4,0.0,11.5,10.1,13.96
0,0.2,0.0,17.0,0.0,10.6,10.4,8.17
0,0.9,0.0,15.0,0.0,8.4,4.7,4.46
0,0.3,0.0,15.6,0.0,10.2,8.8,4.79
0,0.5,0.0,17.2,0.0,7.8,3.4,5.54
0,0.0,0.0,20.0,0.0,12.2,9.5,14.71
0,3.8,0.0,18.8,0.0,13.4,11.0,12.04
0,2.0,0.0,19.0,0.0,11.6,10.0,10.29
0,0.0,0.0,17.6,0.0,12.1,9.0,9.75
0,0.0,0.0,19.4,0.0,10.2,7.5,6.5
0,0.4,0.0,19.4,0.0,13.7,12.7,10.04
0,0.0,0.0,17.7,0.0,4.7,1.0,6.5
0,0.0,0.0,24.0,0.0,11.6,8.3,7.29
0,3.4,0.0,17.7,0.0,15.0,13.3,6.5
0,2.3,0.0,18.3,0.0,12.6,10.1,7.87
0,0.1,0.0,18.2,0.0,13.1,13.3,11.17
0,1.1,0.0,17.5,0.0,8.3,6.2,11.0
0,0.0,0.0,17.7,0.0,9.2,6.0,6.5
0,0.0,0.0,20.1,0.0,7.2,2.5,5.5
0,0.0,0.0,20.4,0.0,6.6,3.0,5.91
0,0.0,0.0,21.1,0.0,7.1,2.7,8.21
0,0.0,0.0,25.5,0.0,9.5,7.2,4.33
0,0.0,0.0,22.3,0.0,8.7,4.5,4.33
0,0.0,0.0,21.4,0.0,12.7,10.4,5.41
0,0.0,0.0,20.3,0.0,10.0,5.5,4.08
0,0.0,0.0,19.6,0.0,10.5,6.7,2.62
0,0.0,0.0,21.1,0.0,13.3,11.6,3.13
0,4.1,0.0,18.3,0.0,12.8,9.6,10.5
0,0.0,0.0,18.8,0.0,11.6,10.8,7.0
0,0.0,0.0,20.6,0.0,14.0,12.8,12.58
0,0.0,0.0,16.6,0.0,9.7,7.4,13.5
0,9.4,0.0,17.3,0.0,8.6,4.7,7.96
0,2.1,0.0,19.7,0.0,12.6,10.3,14.09
0,1.6,0.0,18.4,0.0,12.2,11.2,11.25
0,0.0,0.0,18.8,0.0,11.6,10.6,8.38
0,0.0,0.0,16.2,0.0,10.7,10.7,6.58
0,4.3,0.0,17.6,0.0,8.7,5.7,6.67
0,15.1,0.0,16.3,0.0,6.2,1.8,9.21
0,44.4,2.0,13.0,0.0,9.6,9.4,17.67
0,0.0,2.0,15.0,0.0,8.8,8.8,15.67
0,0.0,0.0,17.7,0.0,7.3,3.8,6.92
0,3.6,0.0,17.8,0.0,11.2,10.3,7.79
0,0.4,0.0,17.0,0.0,8.8,6.6,11.08
0,3.4,0.0,18.3,0.0,9.7,7.6,9.46
0,0.2,0.0,18.8,0.0,12.7,11.8,7.62
0,3.8,0.0,17.8,0.0,10.3,6.1,13.13
0,0.4,0.0,19.0,0.0,11.1,9.4,13.59
0,3.6,0.0,17.7,0.0,12.7,11.4,9.0
0,3.3,0.0,17.3,0.0,12.3,10.5,19.62
0,0.2,0.0,15.5,0.0,11.4,10.0,14.62
0,0.0,0.0,15.5,0.0,9.8,4.7,7.41
0,0.0,0.0,16.5,0.0,10.5,6.6,8.33
0,11.4,0.0,17.7,0.0,12.3,8.2,11.12
0,0.5,0.0,15.6,0.0,11.6,11.1,9.59
0,0.0,0.0,11.6,0.0,4.3,0.5,14.12
0,0.0,0.0,11.6,0.0,6.4,4.5,22.63
0,0.0,0.0,12.2,0.0,10.0,8.8,16.13
0,2.6,0.0,11.7,0.0,9.4,7.7,6.5
0,0.1,0.0,7.8,0.0,5.0,5.0,3.67
0,0.5,0.0,9.2,0.0,5.5,4.1,2.54
0,0.0,0.0,10.1,0.0,2.5,-1.0,2.92
0,0.0,0.0,8.3,1.0,-0.4,-4.1,4.08
0,0.0,0.0,9.1,0.0,2.4,1.1,2.67
0,0.0,0.0,8.1,0.0,4.1,2.3,2.71
0,0.0,0.0,6.4,0.0,2.8,0.1,4.42
0,0.0,0.0,6.5,0.0,3.3,1.7,7.54
0,1.8,0.0,6.6,0.0,3.8,2.8,15.04
0,0.0,0.0,7.2,0.0,0.1,-5.3,8.71
0,0.0,0.0,5.4,0.0,4.3,0.5,11.34
0,0.0,2.0,6.5,0.0,2.8,-1.1,12.25
0,0.0,0.0,10.5,0.0,4.0,1.0,15.29
0,0.0,0.0,9.6,0.0,6.1,2.2,2.62
0,0.0,0.0,11.1,0.0,4.0,1.1,7.58
0,0.0,0.0,9.3,0.0,1.2,-2.4,1.92
0,0.1,0.0,8.3,0.0,2.2,1.6,3.0
0,0.8,0.0,9.4,0.0,4.0,-0.5,9.92
0,0.0,0.0,5.1,1.0,-0.3,-3.3,6.34
0,0.0,0.0,6.5,0.0,0.3,-3.4,9.08
0,0.0,0.0,7.3,0.0,1.1,-1.8,7.12
0,0.9,0.0,10.0,1.0,-0.5,-5.0,11.08
0,0.0,0.0,9.4,0.0,5.0,2.7,15.87
0,0.9,0.0,11.0,0.0,5.5,3.8,17.25
0,2.8,2.0,11.0,0.0,2.7,0.5,19.0
0,0.9,0.0,11.2,0.0,3.3,2.0,22.92
0,0.4,0.0,12.2,0.0,9.0,7.0,17.67
0,0.8,0.0,11.8,0.0,9.4,7.3,15.34
0,0.5,0.0,9.0,0.0,5.6,2.3,16.79
0,0.6,0.0,9.1,0.0,3.6,0.7,15.5
0,0.0,0.0,6.1,2.0,0.5,-2.5,7.25
0,0.0,0.0,5.5,1.0,-6.1,-9.4,5.63
0,0.0,0.0,5.5,3.0,-4.2,-6.7,5.88
0,0.0,2.0,6.1,1.0,-2.5,-6.6,7.21
0,0.0,0.0,6.3,1.0,-5.1,-9.0,7.54
0,0.0,0.0,7.7,0.0,3.4,3.4,8.5
0,0.0,0.0,8.4,1.0,-2.3,-6.6,9.67
0,1.4,0.0,8.3,0.0,4.7,0.5,20.3
0,2.6,0.0,8.6,0.0,4.4,3.3,17.04
0,2.9,0.0,8.4,0.0,5.4,3.6,13.88
0,2.7,0.0,5.5,0.0,4.4,3.7,12.96
0,4.8,0.0,5.5,0.0,1.8,1.1,12.83
0,1.2,0.0,3.3,0.0,0.2,-0.4,24.0
0,0.0,0.0,3.3,0.0,0.0,0.0,16.38
0,0.0,0.0,2.7,0.0,1.5,0.3,9.67
0,1.8,0.0,5.0,0.0,1.1,0.0,18.29
0,0.5,0.0,13.8,0.0,4.4,2.7,8.92
0,1.3,0.0,10.7,0.0,2.8,2.8,15.04
0,2.0,2.0,11.0,0.0,7.6,4.4,16.25
0,0.0,0.0,13.3,0.0,7.6,6.6,13.79
0,0.0,0.0,11.7,0.0,7.1,4.4,8.46
0,0.0,0.0,12.1,0.0,2.1,-3.8,5.88
0,0.0,0.0,11.2,1.0,-1.3,-6.1,8.87
0,0.0,0.0,9.0,0.0,0.0,-5.4,6.04
0,0.0,0.0,5.6,0.0,1.7,2.7,4.83
0,0.2,0.0,9.3,1.0,-2.0,-5.6,7.83
0,1.6,0.0,6.8,0.0,2.4,-2.7,7.67
0,0.0,0.0,5.7,0.0,0.3,-4.7,5.88
0,1.2,0.0,5.0,1.0,-0.1,-4.6,10.08
0,0.3,0.0,7.0,0.0,2.2,-2.0,9.5
0,0.1,0.0,7.8,0.0,1.7,-1.0,10.29
0,0.0,2.0,6.5,0.0,5.0,4.4,10.67
0,0.0,2.0,10.0,0.0,3.2,-3.6,15.16
0,12.3,0.0,8.3,0.0,4.9,2.3,15.37
0,11.4,0.0,9.4,0.0,4.9,4.4,12.87
0,0.4,0.0,12.8,0.0,7.1,4.3,13.21
0,0.0,0.0,10.0,0.0,0.2,-4.3,6.54
0,16.2,0.0,5.6,0.0,3.3,-1.1,17.41
0,0.9,0.0,5.7,0.0,1.7,0.0,23.13
0,11.1,0.0,5.6,0.0,3.7,0.0,22.54
0,10.6,0.0,10.2,0.0,3.6,2.0,15.37
0,0.8,0.0,9.8,0.0,4.8,2.2,11.34
0,1.7,0.0,11.1,0.0,6.3,1.8,8.71
0,0.2,0.0,9.0,0.0,6.4,6.6,6.08
0,2.8,0.0,12.3,0.0,3.9,-0.7,11.0
0,8.6,0.0,11.4,0.0,7.3,4.4,7.58
0,0.1,0.0,10.3,0.0,2.9,0.3,15.37
0,2.8,0.0,10.2,1.0,-1.1,-5.0,6.0
0,8.7,0.0,8.0,0.0,3.9,1.6,9.67
0,0.5,0.0,7.7,0.0,5.8,6.1,8.92
0,0.3,0.0,7.2,0.0,5.0,4.4,7.71
0,0.0,0.0,6.7,0.0,0.3,-3.1,7.71
0,0.0,0.0,5.7,0.0,4.2,-0.5,10.58
0,0.3,0.0,6.6,0.0,4.3,3.4,12.04
0,0.1,0.0,7.8,0.0,0.8,-2.3,10.63
0,0.0,0.0,7.2,0.0,2.1,-1.0,11.83
0,0.0,0.0,7.7,0.0,1.1,-1.4,12.75
0,5.0,0.0,11.1,0.0,0.5,-3.2,6.58
0,0.0,0.0,11.1,0.0,3.1,-1.5,7.33
0,0.0,0.0,12.6,1.0,-1.0,-3.6,7.29
0,0.0,0.0,14.0,2.0,6.1,2.8,11.63
0,0.4,0.0,14.2,0.0,7.8,4.0,18.05
0,0.0,0.0,13.3,0.0,1.3,-1.6,8.54
0,1.1,0.0,14.1,0.0,7.2,2.8,10.04
0,0.1,0.0,13.0,0.0,9.7,8.2,14.37
0,2.2,0.0,12.7,0.0,4.4,1.4,15.96
0,1.0,0.0,12.2,0.0,4.8,3.4,19.04
0,0.7,0.0,14.0,0.0,7.2,5.0,10.71
0,7.0,0.0,11.6,0.0,7.0,4.3,9.17
0,0.5,0.0,12.7,0.0,7.1,6.1,12.79
0,0.0,0.0,12.0,0.0,7.6,5.5,12.87
0,1.0,0.0,12.5,0.0,2.3,-1.2,4.75
0,3.2,0.0,10.7,0.0,3.5,-1.0,9.25
0,4.5,0.0,9.2,0.0,6.1,4.6,5.41
0,2.5,0.0,11.5,0.0,4.4,1.8,9.04
0,0.0,0.0,14.6,0.0,5.1,1.4,9.79
0,6.7,0.0,12.2,0.0,2.8,-1.0,7.83
0,0.0,0.0,14.6,0.0,8.3,7.8,12.29
0,2.4,0.0,14.6,0.0,10.1,4.0,7.21
0,2.5,0.0,14.3,0.0,9.7,8.6,11.42
0,5.8,0.0,15.5,0.0,9.4,7.7,11.63
0,2.8,0.0,14.2,0.0,7.7,5.7,15.09
0,3.4,0.0,13.7,0.0,6.7,4.8,14.5
0,4.5,0.0,14.0,0.0,6.0,3.3,11.08
0,1.1,0.0,16.6,0.0,8.3,7.7,9.79
0,3.4,0.0,15.0,0.0,8.5,5.4,20.08
0,2.2,0.0,15.7,0.0,7.5,5.6,19.41
